date,cname,iso3,cases,deaths,pop,cu_cases,cu_deaths
2020-04-07,Uruguay,URY,4,0,3461731,411,6
2020-04-07,Uzbekistan,UZB,55,0,32981715,397,2
2020-04-07,"Venezuela, Bolivarian Republic of",VEN,11,0,28515829,159,5
2020-04-07,Viet Nam,VNM,6,0,96462108,251,0
2020-04-07,Zambia,ZMB,0,0,17861034,39,1
2020-04-07,Zimbabwe,ZWE,0,0,14645473,9,1
2020-04-08,Afghanistan,AFG,30,4,38041757,367,11
2020-04-08,Albania,ALB,6,0,2862427,383,22
2020-04-08,Algeria,DZA,45,20,43053054,1468,193
2020-04-08,Andorra,AND,19,1,76177,545,22
2020-04-08,Angola,AGO,1,0,31825299,17,2
2020-04-08,Anguilla,AIA,0,0,14872,3,0
2020-04-08,Antigua and Barbuda,ATG,0,0,97115,15,0
2020-04-08,Argentina,ARG,87,7,44780675,1715,60
2020-04-08,Armenia,ARM,28,1,2957728,881,9
2020-04-08,Aruba,ABW,3,0,106310,74,0
2020-04-08,Australia,AUS,112,3,25203200,5956,45
2020-04-08,Austria,AUT,343,23,8858775,12640,243
2020-04-08,Azerbaijan,AZE,76,1,10047719,717,8
2020-04-08,Bahamas,BHS,3,1,389486,36,6
2020-04-08,Bahrain,BHR,55,1,1641164,811,5
2020-04-08,Bangladesh,BGD,41,5,163046173,164,17
2020-04-08,Barbados,BRB,3,1,287021,63,3
2020-04-08,Belarus,BLR,161,0,9452409,861,13
2020-04-08,Belgium,BEL,1515,277,11455519,26701,3113
2020-04-08,Belize,BLZ,0,0,390351,7,1
2020-04-08,Benin,BEN,0,0,11801151,26,1
2020-04-08,Bermuda,BMU,0,0,62508,39,2
2020-04-08,Bhutan,BTN,0,0,763094,5,0
2020-04-08,"Bolivia, Plurinational State of",BOL,16,1,11513102,210,15
2020-04-08,"Bonaire, Sint Eustatius and Saba",BES,0,0,25983,2,0
2020-04-08,Bosnia and Herzegovina,BIH,86,4,3300998,781,32
2020-04-08,Botswana,BWA,0,0,2303703,6,1
2020-04-08,Brazil,BRA,1661,114,211049519,13717,667
2020-04-08,"Virgin Islands, British",VGB,0,0,30033,3,0
2020-04-08,Brunei Darussalam,BRN,0,0,433296,135,1
2020-04-08,Bulgaria,BGR,28,1,7000039,577,23
2020-04-08,Burkina Faso,BFA,20,2,20321383,384,19
2020-04-08,Burundi,BDI,0,0,11530577,3,0
2020-04-08,Cambodia,KHM,2,0,16486542,117,0
2020-04-08,Cameroon,CMR,27,0,25876387,685,9
2020-04-08,Canada,CAN,1230,57,37411038,17883,380
2020-04-08,Cabo Verde,CPV,0,0,549936,7,1
2020-04-08,Cayman Islands,CYM,6,0,64948,45,1
2020-04-08,Central African Republic,CAF,0,0,4745179,9,0
2020-04-08,Chad,TCD,0,0,15946882,9,0
2020-04-08,Chile,CHL,301,6,18952035,5116,43
2020-04-08,China,CHN,86,2,1433783692,82784,3337
2020-04-08,Colombia,COL,201,4,50339443,1780,50
2020-04-08,Congo,COG,0,0,5380504,45,5
2020-04-08,Costa Rica,CRI,16,0,5047561,483,2
2020-04-08,Côte d'Ivoire,CIV,26,0,25716554,349,3
2020-04-08,Croatia,HRV,60,2,4076246,1282,18
2020-04-08,Cuba,CUB,46,2,11333484,396,11
2020-04-08,Curaçao,CUW,0,0,163423,13,1
2020-04-08,Cyprus,CYP,29,0,875899,494,9
2020-04-08,Czech Republic,CZE,195,10,10649800,5017,88
2020-04-08,"Congo, the Democratic Republic of the",COD,19,0,86790568,180,18
2020-04-08,Denmark,DNK,390,16,5806081,5071,203
2020-04-08,Djibouti,DJI,31,0,973557,121,0
2020-04-08,Dominica,DMA,0,0,71808,15,0
2020-04-08,Dominican Republic,DOM,128,12,10738957,1956,98
2020-04-08,Ecuador,ECU,248,29,17373657,3995,220
2020-04-08,Egypt,EGY,249,7,100388076,1322,85
2020-04-08,El Salvador,SLV,0,0,6453550,78,4
2020-04-08,Equatorial Guinea,GNQ,0,0,1355982,16,0
2020-04-08,Eritrea,ERI,0,0,3497117,31,0
2020-04-08,Estonia,EST,41,2,1324820,1149,21
2020-04-08,Swaziland,SWZ,0,0,1148133,10,0
2020-04-08,Ethiopia,ETH,8,0,112078727,52,2
2020-04-08,Falkland Islands (Malvinas),FLK,3,0,3372,5,0
2020-04-08,Faroe Islands,FRO,1,0,48677,184,0
2020-04-08,Fiji,FJI,1,0,889955,15,0
2020-04-08,Finland,FIN,132,7,5517919,2308,34
2020-04-08,France,FRA,3777,1417,67012883,78167,10328
2020-04-08,French Polynesia,PYF,6,0,279285,47,0
2020-04-08,Gabon,GAB,9,0,2172578,30,1
2020-04-08,Gambia,GMB,0,0,2347696,4,1
2020-04-08,Georgia,GEO,8,1,3996762,196,3
2020-04-08,Germany,DEU,4003,254,83019213,103228,1861
2020-04-08,Ghana,GHA,0,0,30417858,287,5
2020-04-08,Gibraltar,GIB,4,0,33706,113,0
2020-04-08,Greece,GRC,77,2,10724599,1832,81
2020-04-08,Greenland,GRL,0,0,56660,11,0
2020-04-08,Grenada,GRD,0,0,112002,12,0
2020-04-08,Guam,GUM,9,0,167295,121,4
2020-04-08,Guatemala,GTM,6,0,17581476,80,3
2020-04-08,Guernsey,GGY,1,0,64468,166,4
2020-04-08,Guinea,GIN,16,0,12771246,144,0
2020-04-08,Guinea-Bissau,GNB,0,0,1920917,33,0
2020-04-08,Guyana,GUY,2,0,782775,33,5
2020-04-08,Haiti,HTI,1,0,11263079,25,1
2020-04-08,Holy See (Vatican City State),VAT,0,0,815,7,0
2020-04-08,Honduras,HND,7,0,9746115,312,22
2020-04-08,Hungary,HUN,78,11,9772756,895,58
2020-04-08,Iceland,ISL,24,0,356991,1586,6
2020-04-08,India,IND,773,35,1366417756,5194,149
2020-04-08,Indonesia,IDN,247,12,270625567,2738,221
2020-04-08,"Iran, Islamic Republic of",IRN,2089,133,82913893,62589,3872
2020-04-08,Iraq,IRQ,0,0,39309789,1031,64
2020-04-08,Ireland,IRL,345,36,4904240,5709,210
2020-04-08,Isle of Man,IMN,11,0,84589,150,1
2020-04-08,Israel,ISR,344,8,8519373,9248,65
2020-04-08,Italy,ITA,3039,604,60359546,135586,17129
2020-04-08,Jamaica,JAM,4,0,2948277,63,3
2020-04-08,Japan,JPN,351,1,126860299,4257,81
2020-04-08,Jersey,JEY,1,0,107796,170,3
2020-04-08,Jordan,JOR,0,0,10101697,349,6
2020-04-08,Kazakhstan,KAZ,34,0,18551428,704,6
2020-04-08,Kenya,KEN,14,2,52573967,172,6
2020-04-08,Kosovo,XKV,19,2,1798506,210,5
2020-04-08,Kuwait,KWT,78,0,4207077,743,1
2020-04-08,Kyrgyzstan,KGZ,42,0,6415851,270,4
2020-04-08,Lao People's Democratic Republic,LAO,0,0,7169456,12,0
2020-04-08,Latvia,LVA,6,1,1919968,548,2
2020-04-08,Lebanon,LBN,7,0,6855709,548,19
2020-04-08,Liberia,LBR,0,0,4937374,14,3
2020-04-08,Libya,LBY,1,0,6777453,19,1
2020-04-08,Liechtenstein,LIE,0,0,38378,78,1
2020-04-08,Lithuania,LTU,37,1,2794184,880,15
2020-04-08,Luxembourg,LUX,127,3,613894,2970,44
2020-04-08,Madagascar,MDG,8,0,26969306,85,0
2020-04-08,Malawi,MWI,3,1,18628749,8,1
2020-04-08,Malaysia,MYS,170,1,31949789,3963,63
2020-04-08,Maldives,MDV,0,0,530957,19,0
2020-04-08,Mali,MLI,9,0,19658023,56,5
2020-04-08,Malta,MLT,52,0,493559,293,0
2020-04-08,Mauritania,MRT,0,0,4525698,6,1
2020-04-08,Mauritius,MUS,24,0,1269670,268,7
2020-04-08,Mexico,MEX,473,16,127575529,5249,141
2020-04-08,"Moldova, Republic of",MDA,91,3,4043258,1056,22
2020-04-08,Monaco,MCO,2,0,33085,54,0
2020-04-08,Mongolia,MNG,0,0,3225166,15,0
2020-04-08,Montenegro,MNE,8,0,622182,241,2
2020-04-08,Montserrat,MSR,0,0,4991,6,0
2020-04-08,Morocco,MAR,64,10,36471766,1184,90
2020-04-08,Mozambique,MOZ,0,0,30366043,10,0
2020-04-08,Myanmar,MMR,0,0,54045422,22,1
2020-04-08,Namibia,NAM,0,0,2494524,16,0
2020-04-08,Nepal,NPL,0,0,28608715,9,0
2020-04-08,Netherlands,NLD,777,234,17282163,19580,2101
2020-04-08,New Caledonia,NCL,0,0,282757,18,0
2020-04-08,New Zealand,NZL,26,0,4783062,969,1
2020-04-08,Nicaragua,NIC,0,0,6545503,6,1
2020-04-08,Niger,NER,25,1,23310719,278,11
2020-04-08,Nigeria,NGA,16,1,200963603,254,6
2020-04-08,"Macedonia, the former Yugoslav Republic of",MKD,29,5,2077132,599,26
2020-04-08,Northern Mariana Islands,MNP,0,1,57213,8,2
2020-04-08,Norway,NOR,108,10,5328212,5863,69
2020-04-08,Oman,OMN,48,0,4974992,419,2
2020-04-08,Pakistan,PAK,208,4,216565317,4072,58
2020-04-08,"Palestine, State of",PSE,7,0,4981422,260,1
2020-04-08,Panama,PAN,149,4,4246440,2249,59
2020-04-08,Papua New Guinea,PNG,1,0,8776119,2,0
2020-04-08,Paraguay,PRY,2,0,7044639,115,5
2020-04-08,Peru,PER,393,15,32510462,2954,107
2020-04-08,Philippines,PHL,104,14,108116622,3764,177
2020-04-08,Poland,POL,435,22,37972812,4848,129
2020-04-08,Portugal,PRT,712,34,10276617,12442,345
2020-04-08,Puerto Rico,PRI,60,2,2933404,573,23
2020-04-08,Qatar,QAT,225,2,2832071,2057,6
2020-04-08,Romania,ROU,360,25,19414458,4417,182
2020-04-08,Russian Federation,RUS,1154,11,145872260,7497,58
2020-04-08,Rwanda,RWA,0,0,12626938,105,0
2020-04-08,Saint Kitts and Nevis,KNA,0,0,52834,11,0
2020-04-08,Saint Lucia,LCA,0,0,182795,14,0
2020-04-08,Saint Vincent and the Grenadines,VCT,1,0,110593,8,0
2020-04-08,San Marino,SMR,2,2,34453,279,34
2020-04-08,Saudi Arabia,SAU,272,3,34268529,2795,41
2020-04-08,Senegal,SEN,11,0,16296362,237,2
2020-04-08,Serbia,SRB,247,3,6963764,2447,61
2020-04-08,Seychelles,SYC,0,0,97741,10,0
2020-04-08,Sierra Leone,SLE,0,0,7813207,6,0
2020-04-08,Singapore,SGP,106,0,5804343,1481,6
2020-04-08,Sint Maarten (Dutch part),SXM,15,4,42389,40,8
2020-04-08,Slovakia,SVK,47,0,5450421,581,2
2020-04-08,Slovenia,SVN,34,6,2080908,1055,36
2020-04-08,Somalia,SOM,1,0,15442906,8,0
2020-04-08,South Africa,ZAF,63,1,58558267,1749,13
2020-04-08,"Korea, Republic of",KOR,53,8,51225321,10384,200
2020-04-08,South Sudan,SSD,0,0,11062114,1,0
2020-04-08,Spain,ESP,5583,743,46937060,153190,13798
2020-04-08,Sri Lanka,LKA,7,1,21323734,185,6
2020-04-08,Sudan,SDN,2,0,42813237,14,2
2020-04-08,Suriname,SUR,0,0,581363,10,1
2020-04-08,Sweden,SWE,738,84,10230185,8300,871
2020-04-08,Switzerland,CHE,590,57,8544527,22164,641
2020-04-08,Syrian Arab Republic,SYR,0,0,17070132,19,2
2020-04-08,"Taiwan, Province of China",TWN,3,0,23773881,376,5
2020-04-08,Thailand,THA,111,4,69625581,2369,30
2020-04-08,Timor-Leste,TLS,0,0,1293120,1,0
2020-04-08,Togo,TGO,7,0,8082359,65,3
2020-04-08,Trinidad and Tobago,TTO,2,0,1394969,107,8
2020-04-08,Tunisia,TUN,22,0,11694721,596,22
2020-04-08,Turkey,TUR,3892,76,82003882,34109,725
2020-04-08,Turks and Caicos Islands,TCA,0,0,38194,8,1
2020-04-08,Uganda,UGA,0,0,44269587,52,0
2020-04-08,Ukraine,UKR,143,7,43993643,1462,45
2020-04-08,United Arab Emirates,ARE,268,1,9770526,2313,12
2020-04-08,United Kingdom,GBR,5282,1105,66647112,66054,7545
2020-04-08,"Tanzania, United Republic of",TZA,0,0,58005461,24,1
2020-04-08,United States,USA,30613,1906,329064917,398809,12895
2020-04-08,"Virgin Islands, U.S.",VIR,3,0,104579,45,1
2020-04-08,Uruguay,URY,6,1,3461731,417,7
2020-04-08,Uzbekistan,UZB,107,0,32981715,504,2
2020-04-08,"Venezuela, Bolivarian Republic of",VEN,7,2,28515829,166,7
2020-04-08,Viet Nam,VNM,0,0,96462108,251,0
2020-04-08,Zambia,ZMB,0,0,17861034,39,1
2020-04-08,Zimbabwe,ZWE,1,0,14645473,10,1
2020-04-09,Afghanistan,AFG,56,3,38041757,423,14
2020-04-09,Albania,ALB,17,0,2862427,400,22
2020-04-09,Algeria,DZA,104,12,43053054,1572,205
2020-04-09,Andorra,AND,19,1,76177,564,23
2020-04-09,Angola,AGO,2,0,31825299,19,2
2020-04-09,Anguilla,AIA,0,0,14872,3,0
2020-04-09,Antigua and Barbuda,ATG,0,0,97115,15,0
2020-04-09,Argentina,ARG,80,5,44780675,1795,65
2020-04-09,Armenia,ARM,40,1,2957728,921,10
2020-04-09,Aruba,ABW,3,0,106310,77,0
2020-04-09,Australia,AUS,96,5,25203200,6052,50
2020-04-09,Austria,AUT,329,30,8858775,12969,273
2020-04-09,Azerbaijan,AZE,105,0,10047719,822,8
2020-04-09,Bahamas,BHS,4,1,389486,40,7
2020-04-09,Bahrain,BHR,12,0,1641164,823,5
2020-04-09,Bangladesh,BGD,54,3,163046173,218,20
2020-04-09,Barbados,BRB,0,0,287021,63,3
2020-04-09,Belarus,BLR,205,0,9452409,1066,13
2020-04-09,Belgium,BEL,1598,321,11455519,28299,3434
2020-04-09,Belize,BLZ,1,0,390351,8,1
2020-04-09,Benin,BEN,0,0,11801151,26,1
2020-04-09,Bermuda,BMU,0,1,62508,39,3
2020-04-09,Bhutan,BTN,0,0,763094,5,0
2020-04-09,"Bolivia, Plurinational State of",BOL,54,3,11513102,264,18
2020-04-09,"Bonaire, Sint Eustatius and Saba",BES,0,0,25983,2,0
2020-04-09,Bosnia and Herzegovina,BIH,35,3,3300998,816,35
2020-04-09,Botswana,BWA,1,0,2303703,7,1
2020-04-09,Brazil,BRA,2210,133,211049519,15927,800
2020-04-09,"Virgin Islands, British",VGB,0,0,30033,3,0
2020-04-09,Brunei Darussalam,BRN,0,0,433296,135,1
2020-04-09,Bulgaria,BGR,16,1,7000039,593,24
2020-04-09,Burkina Faso,BFA,30,4,20321383,414,23
2020-04-09,Burundi,BDI,0,0,11530577,3,0
2020-04-09,Cambodia,KHM,1,0,16486542,118,0
2020-04-09,Cameroon,CMR,45,1,25876387,730,10
2020-04-09,Canada,CAN,1391,55,37411038,19274,435
2020-04-09,Cabo Verde,CPV,0,0,549936,7,1
2020-04-09,Cayman Islands,CYM,0,0,64948,45,1
2020-04-09,Central African Republic,CAF,1,0,4745179,10,0
2020-04-09,Chad,TCD,1,0,15946882,10,0
2020-04-09,Chile,CHL,430,5,18952035,5546,48
2020-04-09,China,CHN,86,2,1433783692,82870,3339
2020-04-09,Colombia,COL,274,5,50339443,2054,55
2020-04-09,Congo,COG,15,0,5380504,60,5
2020-04-09,Costa Rica,CRI,19,0,5047561,502,2
2020-04-09,Côte d'Ivoire,CIV,35,0,25716554,384,3
2020-04-09,Croatia,HRV,61,1,4076246,1343,19
2020-04-09,Cuba,CUB,61,1,11333484,457,12
2020-04-09,Curaçao,CUW,1,0,163423,14,1
2020-04-09,Cyprus,CYP,32,0,875899,526,9
2020-04-09,Czech Republic,CZE,295,11,10649800,5312,99
2020-04-09,"Congo, the Democratic Republic of the",COD,3,2,86790568,183,20
2020-04-09,Denmark,DNK,331,15,5806081,5402,218
2020-04-09,Djibouti,DJI,14,0,973557,135,0
2020-04-09,Dominica,DMA,0,0,71808,15,0
2020-04-09,Dominican Republic,DOM,155,10,10738957,2111,108
2020-04-09,Ecuador,ECU,455,22,17373657,4450,242
2020-04-09,Egypt,EGY,238,18,100388076,1560,103
2020-04-09,El Salvador,SLV,25,1,6453550,103,5
2020-04-09,Equatorial Guinea,GNQ,2,0,1355982,18,0
2020-04-09,Eritrea,ERI,2,0,3497117,33,0
2020-04-09,Estonia,EST,36,3,1324820,1185,24
2020-04-09,Swaziland,SWZ,2,0,1148133,12,0
2020-04-09,Ethiopia,ETH,3,0,112078727,55,2
2020-04-09,Falkland Islands (Malvinas),FLK,0,0,3372,5,0
2020-04-09,Faroe Islands,FRO,0,0,48677,184,0
2020-04-09,Fiji,FJI,0,0,889955,15,0
2020-04-09,Finland,FIN,179,6,5517919,2487,40
2020-04-09,France,FRA,3881,541,67012883,82048,10869
2020-04-09,French Polynesia,PYF,4,0,279285,51,0
2020-04-09,Gabon,GAB,3,0,2172578,33,1
2020-04-09,Gambia,GMB,0,0,2347696,4,1
2020-04-09,Georgia,GEO,15,0,3996762,211,3
2020-04-09,Germany,DEU,4974,246,83019213,108202,2107
2020-04-09,Ghana,GHA,26,1,30417858,313,6
2020-04-09,Gibraltar,GIB,7,0,33706,120,0
2020-04-09,Greece,GRC,52,2,10724599,1884,83
2020-04-09,Greenland,GRL,0,0,56660,11,0
2020-04-09,Grenada,GRD,0,0,112002,12,0
2020-04-09,Guam,GUM,4,0,167295,125,4
2020-04-09,Guatemala,GTM,7,0,17581476,87,3
2020-04-09,Guernsey,GGY,15,1,64468,181,5
2020-04-09,Guinea,GIN,20,0,12771246,164,0
2020-04-09,Guinea-Bissau,GNB,0,0,1920917,33,0
2020-04-09,Guyana,GUY,4,1,782775,37,6
2020-04-09,Haiti,HTI,2,0,11263079,27,1
2020-04-09,Holy See (Vatican City State),VAT,1,0,815,8,0
2020-04-09,Honduras,HND,31,1,9746115,343,23
2020-04-09,Hungary,HUN,85,8,9772756,980,66
2020-04-09,Iceland,ISL,30,0,356991,1616,6
2020-04-09,India,IND,540,17,1366417756,5734,166
2020-04-09,Indonesia,IDN,218,19,270625567,2956,240
2020-04-09,"Iran, Islamic Republic of",IRN,1997,121,82913893,64586,3993
2020-04-09,Iraq,IRQ,171,5,39309789,1202,69
2020-04-09,Ireland,IRL,515,25,4904240,6224,235
2020-04-09,Isle of Man,IMN,8,0,84589,158,1
2020-04-09,Israel,ISR,156,6,8519373,9404,71
2020-04-09,Italy,ITA,3836,540,60359546,139422,17669
2020-04-09,Jamaica,JAM,0,1,2948277,63,4
2020-04-09,Japan,JPN,511,4,126860299,4768,85
2020-04-09,Jersey,JEY,0,0,107796,170,3
2020-04-09,Jordan,JOR,9,0,10101697,358,6
2020-04-09,Kazakhstan,KAZ,55,1,18551428,759,7
2020-04-09,Kenya,KEN,7,0,52573967,179,6
2020-04-09,Kosovo,XKV,14,1,1798506,224,6
2020-04-09,Kuwait,KWT,112,0,4207077,855,1
2020-04-09,Kyrgyzstan,KGZ,10,0,6415851,280,4
2020-04-09,Lao People's Democratic Republic,LAO,3,0,7169456,15,0
2020-04-09,Latvia,LVA,29,0,1919968,577,2
2020-04-09,Lebanon,LBN,27,0,6855709,575,19
2020-04-09,Liberia,LBR,17,1,4937374,31,4
2020-04-09,Libya,LBY,2,0,6777453,21,1
2020-04-09,Liechtenstein,LIE,1,0,38378,79,1
2020-04-09,Lithuania,LTU,32,0,2794184,912,15
2020-04-09,Luxembourg,LUX,64,2,613894,3034,46
2020-04-09,Madagascar,MDG,8,0,26969306,93,0
2020-04-09,Malawi,MWI,0,0,18628749,8,1
2020-04-09,Malaysia,MYS,156,2,31949789,4119,65
2020-04-09,Maldives,MDV,0,0,530957,19,0
2020-04-09,Mali,MLI,3,2,19658023,59,7
2020-04-09,Malta,MLT,6,0,493559,299,0
2020-04-09,Mauritania,MRT,0,0,4525698,6,1
2020-04-09,Mauritius,MUS,5,0,1269670,273,7
2020-04-09,Mexico,MEX,534,33,127575529,5783,174
2020-04-09,"Moldova, Republic of",MDA,118,5,4043258,1174,27
2020-04-09,Monaco,MCO,0,0,33085,54,0
2020-04-09,Mongolia,MNG,1,0,3225166,16,0
2020-04-09,Montenegro,MNE,8,0,622182,249,2
2020-04-09,Montserrat,MSR,3,0,4991,9,0
2020-04-09,Morocco,MAR,91,3,36471766,1275,93
2020-04-09,Mozambique,MOZ,7,0,30366043,17,0
2020-04-09,Myanmar,MMR,0,2,54045422,22,3
2020-04-09,Namibia,NAM,0,0,2494524,16,0
2020-04-09,Nepal,NPL,0,0,28608715,9,0
2020-04-09,Netherlands,NLD,969,147,17282163,20549,2248
2020-04-09,New Caledonia,NCL,0,0,282757,18,0
2020-04-09,New Zealand,NZL,23,0,4783062,992,1
2020-04-09,Nicaragua,NIC,0,0,6545503,6,1
2020-04-09,Niger,NER,64,0,23310719,342,11
2020-04-09,Nigeria,NGA,22,0,200963603,276,6
2020-04-09,"Macedonia, the former Yugoslav Republic of",MKD,18,4,2077132,617,30
2020-04-09,Northern Mariana Islands,MNP,3,0,57213,11,2
2020-04-09,Norway,NOR,147,11,5328212,6010,80
2020-04-09,Oman,OMN,0,0,4974992,419,2
2020-04-09,Pakistan,PAK,250,5,216565317,4322,63
2020-04-09,"Palestine, State of",PSE,3,0,4981422,263,1
2020-04-09,Panama,PAN,279,4,4246440,2528,63
2020-04-09,Papua New Guinea,PNG,0,0,8776119,2,0
2020-04-09,Paraguay,PRY,9,0,7044639,124,5
2020-04-09,Peru,PER,1388,14,32510462,4342,121
2020-04-09,Philippines,PHL,106,5,108116622,3870,182
2020-04-09,Poland,POL,357,30,37972812,5205,159
2020-04-09,Portugal,PRT,699,35,10276617,13141,380
2020-04-09,Puerto Rico,PRI,47,1,2933404,620,24
2020-04-09,Qatar,QAT,153,0,2832071,2210,6
2020-04-09,Romania,ROU,344,27,19414458,4761,209
2020-04-09,Russian Federation,RUS,1175,5,145872260,8672,63
2020-04-09,Rwanda,RWA,5,0,12626938,110,0
2020-04-09,Saint Kitts and Nevis,KNA,0,0,52834,11,0
2020-04-09,Saint Lucia,LCA,0,0,182795,14,0
2020-04-09,Saint Vincent and the Grenadines,VCT,0,0,110593,8,0
2020-04-09,San Marino,SMR,29,0,34453,308,34
2020-04-09,Sao Tome and Principe,STP,4,0,215048,4,0
2020-04-09,Saudi Arabia,SAU,137,0,34268529,2932,41
2020-04-09,Senegal,SEN,7,0,16296362,244,2
2020-04-09,Serbia,SRB,219,4,6963764,2666,65
2020-04-09,Seychelles,SYC,0,0,97741,10,0
2020-04-09,Sierra Leone,SLE,1,0,7813207,7,0
2020-04-09,Singapore,SGP,142,0,5804343,1623,6
2020-04-09,Sint Maarten (Dutch part),SXM,0,0,42389,40,8
2020-04-09,Slovakia,SVK,101,0,5450421,682,2
2020-04-09,Slovenia,SVN,36,4,2080908,1091,40
2020-04-09,Somalia,SOM,0,0,15442906,8,0
2020-04-09,South Africa,ZAF,96,5,58558267,1845,18
2020-04-09,"Korea, Republic of",KOR,39,4,51225321,10423,204
2020-04-09,South Sudan,SSD,1,0,11062114,2,0
2020-04-09,Spain,ESP,5745,757,46937060,158935,14555
2020-04-09,Sri Lanka,LKA,4,1,21323734,189,7
2020-04-09,Sudan,SDN,0,0,42813237,14,2
2020-04-09,Suriname,SUR,0,0,581363,10,1
2020-04-09,Sweden,SWE,654,115,10230185,8954,986
2020-04-09,Switzerland,CHE,546,64,8544527,22710,705
2020-04-09,Syrian Arab Republic,SYR,0,0,17070132,19,2
2020-04-09,"Taiwan, Province of China",TWN,3,0,23773881,379,5
2020-04-09,Thailand,THA,54,2,69625581,2423,32
2020-04-09,Timor-Leste,TLS,0,0,1293120,1,0
2020-04-09,Togo,TGO,5,0,8082359,70,3
2020-04-09,Trinidad and Tobago,TTO,0,0,1394969,107,8
2020-04-09,Tunisia,TUN,27,1,11694721,623,23
2020-04-09,Turkey,TUR,4117,87,82003882,38226,812
2020-04-09,Turks and Caicos Islands,TCA,0,0,38194,8,1
2020-04-09,Uganda,UGA,1,0,44269587,53,0
2020-04-09,Ukraine,UKR,206,7,43993643,1668,52
2020-04-09,United Arab Emirates,ARE,284,0,9770526,2597,12
2020-04-09,United Kingdom,GBR,5450,1030,66647112,71504,8575
2020-04-09,"Tanzania, United Republic of",TZA,1,0,58005461,25,1
2020-04-09,United States,USA,33323,1922,329064917,432132,14817
2020-04-09,"Virgin Islands, U.S.",VIR,0,0,104579,45,1
2020-04-09,Uruguay,URY,9,0,3461731,426,7
2020-04-09,Uzbekistan,UZB,51,1,32981715,555,3
2020-04-09,"Venezuela, Bolivarian Republic of",VEN,1,1,28515829,167,8
2020-04-09,Viet Nam,VNM,4,0,96462108,255,0
2020-04-09,Zambia,ZMB,0,0,17861034,39,1
2020-04-09,Zimbabwe,ZWE,1,1,14645473,11,2
2020-04-10,Afghanistan,AFG,61,1,38041757,484,15
2020-04-10,Albania,ALB,9,1,2862427,409,23
2020-04-10,Algeria,DZA,94,30,43053054,1666,235
2020-04-10,Andorra,AND,19,2,76177,583,25
2020-04-10,Angola,AGO,0,0,31825299,19,2
2020-04-10,Anguilla,AIA,0,0,14872,3,0
2020-04-10,Antigua and Barbuda,ATG,4,2,97115,19,2
2020-04-10,Argentina,ARG,99,14,44780675,1894,79
2020-04-10,Armenia,ARM,16,1,2957728,937,11
2020-04-10,Aruba,ABW,5,0,106310,82,0
2020-04-10,Australia,AUS,100,2,25203200,6152,52
2020-04-10,Austria,AUT,279,22,8858775,13248,295
2020-04-10,Azerbaijan,AZE,104,1,10047719,926,9
2020-04-10,Bahamas,BHS,1,1,389486,41,8
2020-04-10,Bahrain,BHR,64,0,1641164,887,5
2020-04-10,Bangladesh,BGD,112,1,163046173,330,21
2020-04-10,Barbados,BRB,3,0,287021,66,3
2020-04-10,Belarus,BLR,420,3,9452409,1486,16
2020-04-10,Belgium,BEL,2239,271,11455519,30538,3705
2020-04-10,Belize,BLZ,1,0,390351,9,1
2020-04-10,Benin,BEN,4,0,11801151,30,1
2020-04-10,Bermuda,BMU,9,1,62508,48,4
2020-04-10,Bhutan,BTN,0,0,763094,5,0
2020-04-10,"Bolivia, Plurinational State of",BOL,4,1,11513102,268,19
2020-04-10,"Bonaire, Sint Eustatius and Saba",BES,0,0,25983,2,0
2020-04-10,Bosnia and Herzegovina,BIH,59,1,3300998,875,36
2020-04-10,Botswana,BWA,6,0,2303703,13,1
2020-04-10,Brazil,BRA,1930,141,211049519,17857,941
2020-04-10,"Virgin Islands, British",VGB,0,0,30033,3,0
2020-04-10,Brunei Darussalam,BRN,0,0,433296,135,1
2020-04-10,Bulgaria,BGR,31,0,7000039,624,24
2020-04-10,Burkina Faso,BFA,29,1,20321383,443,24
2020-04-10,Burundi,BDI,0,0,11530577,3,0
2020-04-10,Cambodia,KHM,1,0,16486542,119,0
2020-04-10,Cameroon,CMR,0,0,25876387,730,10
2020-04-10,Canada,CAN,1474,74,37411038,20748,509
2020-04-10,Cabo Verde,CPV,0,0,549936,7,1
2020-04-10,Cayman Islands,CYM,0,0,64948,45,1
2020-04-10,Central African Republic,CAF,1,0,4745179,11,0
2020-04-10,Chad,TCD,1,0,15946882,11,0
2020-04-10,Chile,CHL,426,9,18952035,5972,57
2020-04-10,China,CHN,55,1,1433783692,82925,3340
2020-04-10,Colombia,COL,169,14,50339443,2223,69
2020-04-10,Congo,COG,0,0,5380504,60,5
2020-04-10,Costa Rica,CRI,37,1,5047561,539,3
2020-04-10,Côte d'Ivoire,CIV,60,0,25716554,444,3
2020-04-10,Croatia,HRV,64,1,4076246,1407,20
2020-04-10,Cuba,CUB,58,3,11333484,515,15
2020-04-10,Curaçao,CUW,0,0,163423,14,1
2020-04-10,Cyprus,CYP,38,1,875899,564,10
2020-04-10,Czech Republic,CZE,257,13,10649800,5569,112
2020-04-10,"Congo, the Democratic Republic of the",COD,32,0,86790568,215,20
2020-04-10,Denmark,DNK,233,19,5806081,5635,237
2020-04-10,Djibouti,DJI,5,1,973557,140,1
2020-04-10,Dominica,DMA,1,0,71808,16,0
